"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"299",75,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746121243774","g_p2","a","Status","24"
"300",75,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746121243774","g_p2","a","Status","24"
"301",75,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746121243774","g_p2","a","Status","24"
"302",75,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746121243774","g_p2","a","Status","24"
"303",75,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746121243774","g_p2","a","Status","24"
"304",75,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746121243774","g_p2","a","Status","24"
"305",75,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746121243774","g_p2","a","Status","24"
"306",75,"interpretation-A-trials","Scale","interpretation","20%","checked","1746121243774","g_p2","a","Status","24"
"307",75,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746121243774","g_p2","a","Status","24"
"308",75,"interpretation-A-trials","PennController","77","_Trial_","End","1746121243775","g_p2","a","NULL","24"
"309",76,"interpretation-A-trials","PennController","78","_Trial_","Start","1746121243775","g_p6","a","NULL","24"
"310",76,"interpretation-A-trials","Scale","interpretation","Choice","60%","1746121246318","g_p6","a","NULL","24"
"311",76,"interpretation-A-trials","PennController","78","_Trial_","End","1746121250532","g_p6","a","NULL","24"
"312",76,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746121250532","g_p6","a","Status","24"
"313",76,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746121250532","g_p6","a","Status","24"
"314",76,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746121250532","g_p6","a","Status","24"
"315",76,"interpretation-A-trials","Scale","interpretation","60%","checked","1746121250532","g_p6","a","Status","24"
"316",76,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746121250532","g_p6","a","Status","24"
"317",76,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746121250532","g_p6","a","Status","24"
"318",76,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746121250532","g_p6","a","Status","24"
"319",76,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746121250532","g_p6","a","Status","24"
"320",76,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746121250532","g_p6","a","Status","24"
"321",77,"interpretation-A-trials","PennController","79","_Trial_","Start","1746121250533","g_p9","a","NULL","24"
"322",77,"interpretation-A-trials","Scale","interpretation","Choice","90%","1746121251989","g_p9","a","NULL","24"
"323",77,"interpretation-A-trials","PennController","79","_Trial_","End","1746121253146","g_p9","a","NULL","24"
"324",77,"interpretation-A-trials","Scale","interpretation","90%","checked","1746121253146","g_p9","a","Status","24"
"325",77,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746121253146","g_p9","a","Status","24"
"326",77,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746121253146","g_p9","a","Status","24"
"327",77,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746121253146","g_p9","a","Status","24"
"328",77,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746121253146","g_p9","a","Status","24"
"329",77,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746121253146","g_p9","a","Status","24"
"330",77,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746121253146","g_p9","a","Status","24"
"331",77,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746121253146","g_p9","a","Status","24"
"332",77,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746121253146","g_p9","a","Status","24"
"333",78,"interpretation-A-trials","PennController","80","_Trial_","Start","1746121253147","g_p4","a","NULL","24"
"334",78,"interpretation-A-trials","Scale","interpretation","Choice","40%","1746121254609","g_p4","a","NULL","24"
"335",78,"interpretation-A-trials","PennController","80","_Trial_","End","1746121255051","g_p4","a","NULL","24"
"336",78,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746121255051","g_p4","a","Status","24"
"337",78,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746121255051","g_p4","a","Status","24"
"338",78,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746121255051","g_p4","a","Status","24"
"339",78,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746121255051","g_p4","a","Status","24"
"340",78,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746121255051","g_p4","a","Status","24"
"341",78,"interpretation-A-trials","Scale","interpretation","40%","checked","1746121255051","g_p4","a","Status","24"
"342",78,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746121255051","g_p4","a","Status","24"
"343",78,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746121255051","g_p4","a","Status","24"
"344",78,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746121255051","g_p4","a","Status","24"
"345",79,"interpretation-A-trials","PennController","81","_Trial_","Start","1746121255052","g_p8","a","NULL","24"
"346",79,"interpretation-A-trials","Scale","interpretation","Choice","80%","1746121256925","g_p8","a","NULL","24"
"347",79,"interpretation-A-trials","PennController","81","_Trial_","End","1746121257998","g_p8","a","NULL","24"
"348",79,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746121257998","g_p8","a","Status","24"
"349",79,"interpretation-A-trials","Scale","interpretation","80%","checked","1746121257998","g_p8","a","Status","24"
"350",79,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746121257998","g_p8","a","Status","24"
"351",79,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746121257998","g_p8","a","Status","24"
"352",79,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746121257998","g_p8","a","Status","24"
"353",79,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746121257998","g_p8","a","Status","24"
"354",79,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746121257998","g_p8","a","Status","24"
"355",79,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746121257998","g_p8","a","Status","24"
"356",79,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746121257998","g_p8","a","Status","24"
"357",80,"interpretation-A-trials","PennController","82","_Trial_","Start","1746121257999","g_p3","a","NULL","24"
"358",80,"interpretation-A-trials","Scale","interpretation","Choice","30%","1746121259407","g_p3","a","NULL","24"
"359",80,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746121260908","g_p3","a","Status","24"
"360",80,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746121260908","g_p3","a","Status","24"
"361",80,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746121260908","g_p3","a","Status","24"
"362",80,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746121260908","g_p3","a","Status","24"
"363",80,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746121260908","g_p3","a","Status","24"
"364",80,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746121260908","g_p3","a","Status","24"
"365",80,"interpretation-A-trials","Scale","interpretation","30%","checked","1746121260908","g_p3","a","Status","24"
"366",80,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746121260908","g_p3","a","Status","24"
"367",80,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746121260908","g_p3","a","Status","24"
"368",80,"interpretation-A-trials","PennController","82","_Trial_","End","1746121260909","g_p3","a","NULL","24"
"369",81,"interpretation-A-trials","PennController","83","_Trial_","Start","1746121260909","g_p1","a","NULL","24"
"370",81,"interpretation-A-trials","Scale","interpretation","Choice","10%","1746121262032","g_p1","a","NULL","24"
"371",81,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746121262570","g_p1","a","Status","24"
"372",81,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746121262570","g_p1","a","Status","24"
"373",81,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746121262570","g_p1","a","Status","24"
"374",81,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746121262570","g_p1","a","Status","24"
"375",81,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746121262570","g_p1","a","Status","24"
"376",81,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746121262570","g_p1","a","Status","24"
"377",81,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746121262570","g_p1","a","Status","24"
"378",81,"interpretation-A-trials","Scale","interpretation","10%","checked","1746121262570","g_p1","a","Status","24"
"379",81,"interpretation-A-trials","PennController","83","_Trial_","End","1746121262571","g_p1","a","NULL","24"
"380",81,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746121262571","g_p1","a","Status","24"
"381",82,"interpretation-A-trials","PennController","84","_Trial_","Start","1746121262571","g_p5","a","NULL","24"
"382",82,"interpretation-A-trials","Scale","interpretation","Choice","50%","1746121264963","g_p5","a","NULL","24"
"383",82,"interpretation-A-trials","PennController","84","_Trial_","End","1746121265472","g_p5","a","NULL","24"
"384",82,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746121265472","g_p5","a","Status","24"
"385",82,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746121265472","g_p5","a","Status","24"
"386",82,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746121265472","g_p5","a","Status","24"
"387",82,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746121265472","g_p5","a","Status","24"
"388",82,"interpretation-A-trials","Scale","interpretation","50%","checked","1746121265472","g_p5","a","Status","24"
"389",82,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746121265472","g_p5","a","Status","24"
"390",82,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746121265472","g_p5","a","Status","24"
"391",82,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746121265472","g_p5","a","Status","24"
"392",82,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746121265472","g_p5","a","Status","24"
"393",83,"interpretation-A-trials","PennController","85","_Trial_","Start","1746121265473","g_p7","a","NULL","24"
"394",83,"interpretation-A-trials","Scale","interpretation","Choice","70%","1746121267125","g_p7","a","NULL","24"
"395",83,"interpretation-A-trials","PennController","85","_Trial_","End","1746121267817","g_p7","a","NULL","24"
"396",83,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746121267817","g_p7","a","Status","24"
"397",83,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746121267817","g_p7","a","Status","24"
"398",83,"interpretation-A-trials","Scale","interpretation","70%","checked","1746121267817","g_p7","a","Status","24"
"399",83,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746121267817","g_p7","a","Status","24"
"400",83,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746121267817","g_p7","a","Status","24"
"401",83,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746121267817","g_p7","a","Status","24"
"402",83,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746121267817","g_p7","a","Status","24"
"403",83,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746121267817","g_p7","a","Status","24"
"404",83,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746121267817","g_p7","a","Status","24"
"405",84,"interpretation-B-instruction","PennController","86","_Trial_","Start","1746121267819","NULL","","","24"
"406",84,"interpretation-B-instruction","PennController","86","_Trial_","End","1746121269673","NULL","","","24"
"407",85,"interpretation-B-trials","PennController","87","_Trial_","Start","1746121269674","e_x4","a","NULL","24"
"408",85,"interpretation-B-trials","Scale","interpretation","Choice","40%","1746121271496","e_x4","a","NULL","24"
"409",85,"interpretation-B-trials","PennController","87","_Trial_","End","1746121273271","e_x4","a","NULL","24"
"410",85,"interpretation-B-trials","Scale","interpretation","90%","unchecked","1746121273271","e_x4","a","Status","24"
"411",85,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1746121273271","e_x4","a","Status","24"
"412",85,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1746121273271","e_x4","a","Status","24"
"413",85,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1746121273271","e_x4","a","Status","24"
"414",85,"interpretation-B-trials","Scale","interpretation","50%","unchecked","1746121273271","e_x4","a","Status","24"
"415",85,"interpretation-B-trials","Scale","interpretation","40%","checked","1746121273271","e_x4","a","Status","24"
"416",85,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1746121273271","e_x4","a","Status","24"
"417",85,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1746121273271","e_x4","a","Status","24"
