"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"303",63,"intermission","PennController","9","_Trial_","Start","1732468201970","NULL","","","88"
"304",63,"intermission","PennController","9","_Trial_","End","1732468204231","NULL","","","88"
"305",64,"instruction-unk-election","PennController","10","_Trial_","Start","1732468204231","NULL","","","88"
"306",64,"instruction-unk-election","PennController","10","_Trial_","End","1732468461130","NULL","","","88"
"307",65,"instruction-A-2","PennController","11","_Trial_","Start","1732468461131","NULL","","","88"
"308",65,"instruction-A-2","PennController","11","_Trial_","End","1732468465591","NULL","","","88"
"309",66,"check-A-2","PennController","12","_Trial_","Start","1732468465591","NULL","","","88"
"310",66,"check-A-2","Button","go-back","Click",NA,"Never","NULL","","","88"
"311",66,"check-A-2","Button","proceed","Click","Click","1732468467714","NULL","","","88"
"312",66,"check-A-2","PennController","12","_Trial_","End","1732468467714","NULL","","","88"
"313",67,"instruction-slider-2","PennController","13","_Trial_","Start","1732468467714","NULL","","","88"
"314",67,"instruction-slider-2","PennController","13","_Trial_","End","1732468470746","NULL","","","88"
"315",68,"check-slider-2","PennController","14","_Trial_","Start","1732468470746","NULL","","","88"
"316",68,"check-slider-2","Button","proceed","Click","Click","1732468474930","NULL","","","88"
"317",68,"check-slider-2","PennController","14","_Trial_","End","1732468474930","NULL","","","88"
"318",69,"trials-unk-election","PennController","71","_Trial_","Start","1732468474931","e_y4","a","NULL","88"
"319",69,"trials-unk-election","Image","image","Print",NA,"1732468474931","e_y4","a","NULL","88"
"320",69,"trials-unk-election","Scale","slider-1","Default","0","1732468474931","e_y4","a","slider","88"
"321",69,"trials-unk-election","Scale","slider-2","Default","0","1732468474931","e_y4","a","slider","88"
"322",69,"trials-unk-election","Scale","slider-3","Choice","88","1732468489451","e_y4","a","124","88"
"323",69,"trials-unk-election","PennController","71","_Trial_","End","1732468490590","e_y4","a","NULL","88"
"324",70,"trials-unk-election","PennController","72","_Trial_","Start","1732468490591","e_x4","a","NULL","88"
"325",70,"trials-unk-election","Image","image","Print",NA,"1732468490591","e_x4","a","NULL","88"
"326",70,"trials-unk-election","Scale","slider-1","Default","0","1732468490592","e_x4","a","slider","88"
"327",70,"trials-unk-election","Scale","slider-2","Default","0","1732468490592","e_x4","a","slider","88"
"328",70,"trials-unk-election","Scale","slider-3","Choice","100","1732468496435","e_x4","a","685","88"
"329",70,"trials-unk-election","PennController","72","_Trial_","End","1732468497132","e_x4","a","NULL","88"
"330",71,"trials-unk-election","PennController","73","_Trial_","Start","1732468497133","e_x4","a","NULL","88"
"331",71,"trials-unk-election","Selector","selection","Selection","correct","1732468499628","e_x4","a","incorrect;correct","88"
"332",71,"trials-unk-election","PennController","73","_Trial_","End","1732468500268","e_x4","a","NULL","88"
"333",72,"trials-unk-election","PennController","74","_Trial_","Start","1732468500268","e_y2","a","NULL","88"
"334",72,"trials-unk-election","Image","image","Print",NA,"1732468500269","e_y2","a","NULL","88"
"335",72,"trials-unk-election","Scale","slider-1","Default","0","1732468500269","e_y2","a","slider","88"
"336",72,"trials-unk-election","Scale","slider-2","Default","0","1732468500269","e_y2","a","slider","88"
"337",72,"trials-unk-election","Scale","slider-3","Choice","100","1732468506084","e_y2","a","621","88"
"338",72,"trials-unk-election","PennController","74","_Trial_","End","1732468509566","e_y2","a","NULL","88"
"339",73,"trials-unk-election","PennController","75","_Trial_","Start","1732468509566","e_y9","a","NULL","88"
"340",73,"trials-unk-election","Image","image","Print",NA,"1732468509566","e_y9","a","NULL","88"
"341",73,"trials-unk-election","Scale","slider-1","Choice","100","1732468512771","e_y9","a","432","88"
"342",73,"trials-unk-election","Scale","slider-2","Default","0","1732468509566","e_y9","a","slider","88"
"343",73,"trials-unk-election","Scale","slider-3","Default","0","1732468509566","e_y9","a","slider","88"
"344",73,"trials-unk-election","PennController","75","_Trial_","End","1732468513613","e_y9","a","NULL","88"
"345",74,"trials-unk-election","PennController","76","_Trial_","Start","1732468513613","e_x8","a","NULL","88"
"346",74,"trials-unk-election","Image","image","Print",NA,"1732468513613","e_x8","a","NULL","88"
"347",74,"trials-unk-election","Scale","slider-1","Choice","100","1732468516519","e_x8","a","363","88"
"348",74,"trials-unk-election","Scale","slider-2","Default","0","1732468513614","e_x8","a","slider","88"
"349",74,"trials-unk-election","Scale","slider-3","Default","0","1732468513614","e_x8","a","slider","88"
"350",74,"trials-unk-election","PennController","76","_Trial_","End","1732468517425","e_x8","a","NULL","88"
"351",75,"trials-unk-election","PennController","77","_Trial_","Start","1732468517425","e_y1","a","NULL","88"
"352",75,"trials-unk-election","Image","image","Print",NA,"1732468517425","e_y1","a","NULL","88"
"353",75,"trials-unk-election","Scale","slider-1","Default","0","1732468517426","e_y1","a","slider","88"
"354",75,"trials-unk-election","Scale","slider-2","Default","0","1732468517426","e_y1","a","slider","88"
"355",75,"trials-unk-election","Scale","slider-3","Choice","100","1732468520465","e_y1","a","329","88"
"356",75,"trials-unk-election","PennController","77","_Trial_","End","1732468521297","e_y1","a","NULL","88"
"357",76,"trials-unk-election","PennController","78","_Trial_","Start","1732468521297","e_y7","a","NULL","88"
"358",76,"trials-unk-election","Image","image","Print",NA,"1732468521298","e_y7","a","NULL","88"
"359",76,"trials-unk-election","Scale","slider-1","Choice","100","1732468524697","e_y7","a","349","88"
"360",76,"trials-unk-election","Scale","slider-2","Choice","23","1732468526338","e_y7","a","103","88"
"361",76,"trials-unk-election","Scale","slider-3","Default","0","1732468521298","e_y7","a","slider","88"
"362",76,"trials-unk-election","PennController","78","_Trial_","End","1732468527089","e_y7","a","NULL","88"
"363",77,"trials-unk-election","PennController","79","_Trial_","Start","1732468527090","e_y7","a","NULL","88"
"364",77,"trials-unk-election","Selector","selection","Selection","correct","1732468528978","e_y7","a","incorrect;correct","88"
"365",77,"trials-unk-election","PennController","79","_Trial_","End","1732468529937","e_y7","a","NULL","88"
"366",78,"trials-unk-election","PennController","80","_Trial_","Start","1732468529938","e_x5","a","NULL","88"
"367",78,"trials-unk-election","Image","image","Print",NA,"1732468529938","e_x5","a","NULL","88"
"368",78,"trials-unk-election","Scale","slider-1","Default","0","1732468529938","e_x5","a","slider","88"
"369",78,"trials-unk-election","Scale","slider-2","Choice","100","1732468533173","e_x5","a","324","88"
"370",78,"trials-unk-election","Scale","slider-3","Default","0","1732468529939","e_x5","a","slider","88"
"371",78,"trials-unk-election","PennController","80","_Trial_","End","1732468534228","e_x5","a","NULL","88"
"372",79,"trials-unk-election","PennController","81","_Trial_","Start","1732468534228","e_x5","a","NULL","88"
"373",79,"trials-unk-election","Selector","selection","Selection","correct","1732468535932","e_x5","a","correct;incorrect","88"
"374",79,"trials-unk-election","PennController","81","_Trial_","End","1732468536524","e_x5","a","NULL","88"
"375",80,"trials-unk-election","PennController","82","_Trial_","Start","1732468536525","e_x2","a","NULL","88"
"376",80,"trials-unk-election","Image","image","Print",NA,"1732468536525","e_x2","a","NULL","88"
"377",80,"trials-unk-election","Scale","slider-1","Default","0","1732468536525","e_x2","a","slider","88"
"378",80,"trials-unk-election","Scale","slider-2","Default","0","1732468536525","e_x2","a","slider","88"
"379",80,"trials-unk-election","Scale","slider-3","Choice","100","1732468540903","e_x2","a","417","88"
"380",80,"trials-unk-election","PennController","82","_Trial_","End","1732468541809","e_x2","a","NULL","88"
"381",81,"trials-unk-election","PennController","83","_Trial_","Start","1732468541810","e_x2","a","NULL","88"
"382",81,"trials-unk-election","Selector","selection","Selection","correct","1732468543718","e_x2","a","incorrect;correct","88"
"383",81,"trials-unk-election","PennController","83","_Trial_","End","1732468544229","e_x2","a","NULL","88"
"384",82,"trials-unk-election","PennController","84","_Trial_","Start","1732468544230","e_y5","a","NULL","88"
"385",82,"trials-unk-election","Image","image","Print",NA,"1732468544230","e_y5","a","NULL","88"
"386",82,"trials-unk-election","Scale","slider-1","Default","0","1732468544230","e_y5","a","slider","88"
"387",82,"trials-unk-election","Scale","slider-2","Choice","100","1732468548782","e_y5","a","352","88"
"388",82,"trials-unk-election","Scale","slider-3","Default","0","1732468544230","e_y5","a","slider","88"
"389",82,"trials-unk-election","PennController","84","_Trial_","End","1732468549871","e_y5","a","NULL","88"
"390",83,"trials-unk-election","PennController","85","_Trial_","Start","1732468549871","e_y5","a","NULL","88"
"391",83,"trials-unk-election","Selector","selection","Selection","correct","1732468551626","e_y5","a","incorrect;correct","88"
"392",83,"trials-unk-election","PennController","85","_Trial_","End","1732468552565","e_y5","a","NULL","88"
"393",84,"trials-unk-election","PennController","86","_Trial_","Start","1732468552565","e_y6","a","NULL","88"
"394",84,"trials-unk-election","Image","image","Print",NA,"1732468552565","e_y6","a","NULL","88"
"395",84,"trials-unk-election","Scale","slider-1","Default","0","1732468552566","e_y6","a","slider","88"
"396",84,"trials-unk-election","Scale","slider-2","Choice","100","1732468557511","e_y6","a","348","88"
"397",84,"trials-unk-election","Scale","slider-3","Default","0","1732468552566","e_y6","a","slider","88"
"398",84,"trials-unk-election","PennController","86","_Trial_","End","1732468558267","e_y6","a","NULL","88"
"399",85,"trials-unk-election","PennController","87","_Trial_","Start","1732468558268","e_y6","a","NULL","88"
"400",85,"trials-unk-election","Selector","selection","Selection","correct","1732468560940","e_y6","a","incorrect;correct","88"
"401",85,"trials-unk-election","PennController","87","_Trial_","End","1732468562279","e_y6","a","NULL","88"
"402",86,"trials-unk-election","PennController","88","_Trial_","Start","1732468562279","e_x9","a","NULL","88"
"403",86,"trials-unk-election","Image","image","Print",NA,"1732468562280","e_x9","a","NULL","88"
"404",86,"trials-unk-election","Scale","slider-1","Choice","100","1732468565980","e_x9","a","353","88"
"405",86,"trials-unk-election","Scale","slider-2","Default","0","1732468562280","e_x9","a","slider","88"
"406",86,"trials-unk-election","Scale","slider-3","Default","0","1732468562280","e_x9","a","slider","88"
"407",86,"trials-unk-election","PennController","88","_Trial_","End","1732468566688","e_x9","a","NULL","88"
"408",87,"trials-unk-election","PennController","89","_Trial_","Start","1732468566689","e_x1","a","NULL","88"
"409",87,"trials-unk-election","Image","image","Print",NA,"1732468566689","e_x1","a","NULL","88"
"410",87,"trials-unk-election","Scale","slider-1","Choice","0","1732468572935","e_x1","a","427","88"
"411",87,"trials-unk-election","Scale","slider-2","Default","0","1732468566689","e_x1","a","slider","88"
"412",87,"trials-unk-election","Scale","slider-3","Choice","100","1732468626258","e_x1","a","352","88"
"413",87,"trials-unk-election","PennController","89","_Trial_","End","1732468627015","e_x1","a","NULL","88"
"414",88,"trials-unk-election","PennController","90","_Trial_","Start","1732468627016","e_x1","a","NULL","88"
"415",88,"trials-unk-election","Selector","selection","Selection","correct","1732468628491","e_x1","a","correct;incorrect","88"
"416",88,"trials-unk-election","PennController","90","_Trial_","End","1732468629232","e_x1","a","NULL","88"
"417",89,"trials-unk-election","PennController","91","_Trial_","Start","1732468629233","e_y3","a","NULL","88"
"418",89,"trials-unk-election","Image","image","Print",NA,"1732468629233","e_y3","a","NULL","88"
"419",89,"trials-unk-election","Scale","slider-1","Default","0","1732468629233","e_y3","a","slider","88"
"420",89,"trials-unk-election","Scale","slider-2","Default","0","1732468629233","e_y3","a","slider","88"
"421",89,"trials-unk-election","Scale","slider-3","Choice","100","1732468632836","e_y3","a","323","88"
"422",89,"trials-unk-election","PennController","91","_Trial_","End","1732468633473","e_y3","a","NULL","88"
"423",90,"trials-unk-election","PennController","92","_Trial_","Start","1732468633473","e_y3","a","NULL","88"
"424",90,"trials-unk-election","Selector","selection","Selection","correct","1732468635624","e_y3","a","incorrect;correct","88"
"425",90,"trials-unk-election","PennController","92","_Trial_","End","1732468636365","e_y3","a","NULL","88"
"426",91,"trials-unk-election","PennController","93","_Trial_","Start","1732468636365","e_x3","a","NULL","88"
"427",91,"trials-unk-election","Image","image","Print",NA,"1732468636366","e_x3","a","NULL","88"
"428",91,"trials-unk-election","Scale","slider-1","Default","0","1732468636366","e_x3","a","slider","88"
"429",91,"trials-unk-election","Scale","slider-2","Default","0","1732468636366","e_x3","a","slider","88"
"430",91,"trials-unk-election","Scale","slider-3","Choice","100","1732468639702","e_x3","a","280","88"
"431",91,"trials-unk-election","PennController","93","_Trial_","End","1732468640477","e_x3","a","NULL","88"
"432",92,"trials-unk-election","PennController","94","_Trial_","Start","1732468640478","e_y8","a","NULL","88"
"433",92,"trials-unk-election","Image","image","Print",NA,"1732468640478","e_y8","a","NULL","88"
"434",92,"trials-unk-election","Scale","slider-1","Choice","100","1732468645254","e_y8","a","274","88"
"435",92,"trials-unk-election","Scale","slider-2","Default","0","1732468640478","e_y8","a","slider","88"
"436",92,"trials-unk-election","Scale","slider-3","Default","0","1732468640478","e_y8","a","slider","88"
"437",92,"trials-unk-election","PennController","94","_Trial_","End","1732468646065","e_y8","a","NULL","88"
"438",93,"trials-unk-election","PennController","95","_Trial_","Start","1732468646066","e_y8","a","NULL","88"
"439",93,"trials-unk-election","Selector","selection","Selection","correct","1732468649107","e_y8","a","correct;incorrect","88"
"440",93,"trials-unk-election","PennController","95","_Trial_","End","1732468649837","e_y8","a","NULL","88"
"441",94,"trials-unk-election","PennController","96","_Trial_","Start","1732468649838","e_x7","a","NULL","88"
"442",94,"trials-unk-election","Image","image","Print",NA,"1732468649838","e_x7","a","NULL","88"
