"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"300",73,"break-2","PennController","18","_Trial_","End","1753796458948","NULL","","","88"
"301",74,"interpretation-A-instruction","PennController","76","_Trial_","Start","1753796458949","NULL","","","88"
"302",74,"interpretation-A-instruction","PennController","76","_Trial_","End","1753796462380","NULL","","","88"
"303",75,"interpretation-A-trials","PennController","77","_Trial_","Start","1753796462381","g_p2","a","NULL","88"
"304",75,"interpretation-A-trials","Scale","interpretation","10%","checked","1753796472684","g_p2","a","Status","88"
"305",75,"interpretation-A-trials","Scale","interpretation","20%","checked","1753796472684","g_p2","a","Status","88"
"306",75,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753796472684","g_p2","a","Status","88"
"307",75,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753796472684","g_p2","a","Status","88"
"308",75,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753796472684","g_p2","a","Status","88"
"309",75,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753796472684","g_p2","a","Status","88"
"310",75,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753796472684","g_p2","a","Status","88"
"311",75,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753796472684","g_p2","a","Status","88"
"312",75,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753796472684","g_p2","a","Status","88"
"313",75,"interpretation-A-trials","Scale","interpretation","Choice","10%","1753796469380","g_p2","a","NULL","88"
"314",75,"interpretation-A-trials","PennController","77","_Trial_","End","1753796472684","g_p2","a","NULL","88"
"315",76,"interpretation-A-trials","PennController","78","_Trial_","Start","1753796472685","g_p6","a","NULL","88"
"316",76,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753796477860","g_p6","a","Status","88"
"317",76,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753796477860","g_p6","a","Status","88"
"318",76,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753796477860","g_p6","a","Status","88"
"319",76,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753796477860","g_p6","a","Status","88"
"320",76,"interpretation-A-trials","Scale","interpretation","50%","checked","1753796477860","g_p6","a","Status","88"
"321",76,"interpretation-A-trials","Scale","interpretation","60%","checked","1753796477860","g_p6","a","Status","88"
"322",76,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753796477860","g_p6","a","Status","88"
"323",76,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753796477860","g_p6","a","Status","88"
"324",76,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753796477860","g_p6","a","Status","88"
"325",76,"interpretation-A-trials","Scale","interpretation","Choice","50%","1753796476851","g_p6","a","NULL","88"
"326",76,"interpretation-A-trials","PennController","78","_Trial_","End","1753796477860","g_p6","a","NULL","88"
"327",77,"interpretation-A-trials","PennController","79","_Trial_","Start","1753796477861","g_p9","a","NULL","88"
"328",77,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753796483020","g_p9","a","Status","88"
"329",77,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753796483020","g_p9","a","Status","88"
"330",77,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753796483020","g_p9","a","Status","88"
"331",77,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753796483020","g_p9","a","Status","88"
"332",77,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753796483020","g_p9","a","Status","88"
"333",77,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753796483020","g_p9","a","Status","88"
"334",77,"interpretation-A-trials","Scale","interpretation","70%","checked","1753796483020","g_p9","a","Status","88"
"335",77,"interpretation-A-trials","Scale","interpretation","80%","checked","1753796483020","g_p9","a","Status","88"
"336",77,"interpretation-A-trials","Scale","interpretation","90%","checked","1753796483020","g_p9","a","Status","88"
"337",77,"interpretation-A-trials","Scale","interpretation","Choice","80%","1753796482500","g_p9","a","NULL","88"
"338",77,"interpretation-A-trials","PennController","79","_Trial_","End","1753796483020","g_p9","a","NULL","88"
"339",78,"interpretation-A-trials","PennController","80","_Trial_","Start","1753796483021","g_p4","a","NULL","88"
"340",78,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753796486356","g_p4","a","Status","88"
"341",78,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753796486356","g_p4","a","Status","88"
"342",78,"interpretation-A-trials","Scale","interpretation","30%","checked","1753796486356","g_p4","a","Status","88"
"343",78,"interpretation-A-trials","Scale","interpretation","40%","checked","1753796486356","g_p4","a","Status","88"
"344",78,"interpretation-A-trials","Scale","interpretation","50%","checked","1753796486356","g_p4","a","Status","88"
"345",78,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753796486356","g_p4","a","Status","88"
"346",78,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753796486356","g_p4","a","Status","88"
"347",78,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753796486356","g_p4","a","Status","88"
"348",78,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753796486356","g_p4","a","Status","88"
"349",78,"interpretation-A-trials","Scale","interpretation","Choice","50%","1753796485988","g_p4","a","NULL","88"
"350",78,"interpretation-A-trials","PennController","80","_Trial_","End","1753796486356","g_p4","a","NULL","88"
"351",79,"interpretation-A-trials","PennController","81","_Trial_","Start","1753796486357","g_p8","a","NULL","88"
"352",79,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753796488893","g_p8","a","Status","88"
"353",79,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753796488893","g_p8","a","Status","88"
"354",79,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753796488893","g_p8","a","Status","88"
"355",79,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753796488893","g_p8","a","Status","88"
"356",79,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753796488893","g_p8","a","Status","88"
"357",79,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753796488893","g_p8","a","Status","88"
"358",79,"interpretation-A-trials","Scale","interpretation","70%","checked","1753796488893","g_p8","a","Status","88"
"359",79,"interpretation-A-trials","Scale","interpretation","80%","checked","1753796488893","g_p8","a","Status","88"
"360",79,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753796488893","g_p8","a","Status","88"
"361",79,"interpretation-A-trials","Scale","interpretation","Choice","70%","1753796488148","g_p8","a","NULL","88"
"362",79,"interpretation-A-trials","PennController","81","_Trial_","End","1753796488893","g_p8","a","NULL","88"
"363",80,"interpretation-A-trials","PennController","82","_Trial_","Start","1753796488893","g_p3","a","NULL","88"
"364",80,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753796491660","g_p3","a","Status","88"
"365",80,"interpretation-A-trials","Scale","interpretation","20%","checked","1753796491660","g_p3","a","Status","88"
"366",80,"interpretation-A-trials","Scale","interpretation","30%","checked","1753796491660","g_p3","a","Status","88"
"367",80,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753796491660","g_p3","a","Status","88"
"368",80,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753796491660","g_p3","a","Status","88"
"369",80,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753796491660","g_p3","a","Status","88"
"370",80,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753796491660","g_p3","a","Status","88"
"371",80,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753796491660","g_p3","a","Status","88"
"372",80,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753796491660","g_p3","a","Status","88"
"373",80,"interpretation-A-trials","Scale","interpretation","Choice","20%","1753796491180","g_p3","a","NULL","88"
"374",80,"interpretation-A-trials","PennController","82","_Trial_","End","1753796491660","g_p3","a","NULL","88"
"375",81,"interpretation-A-trials","PennController","83","_Trial_","Start","1753796491661","g_p1","a","NULL","88"
"376",81,"interpretation-A-trials","Scale","interpretation","10%","checked","1753796493412","g_p1","a","Status","88"
"377",81,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753796493412","g_p1","a","Status","88"
"378",81,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753796493412","g_p1","a","Status","88"
"379",81,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753796493412","g_p1","a","Status","88"
"380",81,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753796493412","g_p1","a","Status","88"
"381",81,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753796493412","g_p1","a","Status","88"
"382",81,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753796493412","g_p1","a","Status","88"
"383",81,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753796493412","g_p1","a","Status","88"
"384",81,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753796493412","g_p1","a","Status","88"
"385",81,"interpretation-A-trials","Scale","interpretation","Choice","10%","1753796492949","g_p1","a","NULL","88"
"386",81,"interpretation-A-trials","PennController","83","_Trial_","End","1753796493412","g_p1","a","NULL","88"
"387",82,"interpretation-A-trials","PennController","84","_Trial_","Start","1753796493413","g_p5","a","NULL","88"
"388",82,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753796497620","g_p5","a","Status","88"
"389",82,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753796497620","g_p5","a","Status","88"
"390",82,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753796497620","g_p5","a","Status","88"
"391",82,"interpretation-A-trials","Scale","interpretation","40%","checked","1753796497620","g_p5","a","Status","88"
"392",82,"interpretation-A-trials","Scale","interpretation","50%","checked","1753796497620","g_p5","a","Status","88"
"393",82,"interpretation-A-trials","Scale","interpretation","60%","checked","1753796497620","g_p5","a","Status","88"
"394",82,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753796497620","g_p5","a","Status","88"
"395",82,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753796497620","g_p5","a","Status","88"
"396",82,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753796497620","g_p5","a","Status","88"
"397",82,"interpretation-A-trials","Scale","interpretation","Choice","40%","1753796497156","g_p5","a","NULL","88"
"398",82,"interpretation-A-trials","PennController","84","_Trial_","End","1753796497620","g_p5","a","NULL","88"
"399",83,"interpretation-A-trials","PennController","85","_Trial_","Start","1753796497620","g_p7","a","NULL","88"
"400",83,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753796501308","g_p7","a","Status","88"
"401",83,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753796501308","g_p7","a","Status","88"
"402",83,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753796501308","g_p7","a","Status","88"
"403",83,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753796501308","g_p7","a","Status","88"
"404",83,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753796501308","g_p7","a","Status","88"
"405",83,"interpretation-A-trials","Scale","interpretation","60%","checked","1753796501308","g_p7","a","Status","88"
"406",83,"interpretation-A-trials","Scale","interpretation","70%","checked","1753796501308","g_p7","a","Status","88"
"407",83,"interpretation-A-trials","Scale","interpretation","80%","checked","1753796501308","g_p7","a","Status","88"
"408",83,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753796501308","g_p7","a","Status","88"
"409",83,"interpretation-A-trials","Scale","interpretation","Choice","60%","1753796500876","g_p7","a","NULL","88"
"410",83,"interpretation-A-trials","PennController","85","_Trial_","End","1753796501308","g_p7","a","NULL","88"
"411",84,"interpretation-B-instruction","PennController","86","_Trial_","Start","1753796501309","NULL","","","88"
"412",84,"interpretation-B-instruction","PennController","86","_Trial_","End","1753796503684","NULL","","","88"
"413",85,"interpretation-B-trials","PennController","87","_Trial_","Start","1753796503685","e_x4","a","NULL","88"
"414",85,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1753796507781","e_x4","a","Status","88"
"415",85,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1753796507781","e_x4","a","Status","88"
"416",85,"interpretation-B-trials","Scale","interpretation","30%","checked","1753796507781","e_x4","a","Status","88"
"417",85,"interpretation-B-trials","Scale","interpretation","40%","checked","1753796507781","e_x4","a","Status","88"
"418",85,"interpretation-B-trials","Scale","interpretation","50%","checked","1753796507781","e_x4","a","Status","88"
"419",85,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1753796507781","e_x4","a","Status","88"
"420",85,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1753796507781","e_x4","a","Status","88"
